YEAR,QUARTER,REGION,SEX,AGE_GROUP,VALUE,UNIT,SOURCE
2563,"ไตรมาส 3",ภาคใต้,ชาย,"40 - 49 ปี",.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,ชาย,"50 - 59 ปี",.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,ชาย,"60 ปีขึ้นไป",.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,ยอดรวม,3.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,"15 - 19 ปี",12.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,"20 - 24 ปี",15.12,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,"25 - 29 ปี",5.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,"30 - 34 ปี",4.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,"35 - 39 ปี",1.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,"40 - 49 ปี",1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 3",ภาคใต้,หญิง,"50 - 59 ปี",.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,ยอดรวม,1.86,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"15 - 19 ปี",8.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"20 - 24 ปี",7.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"25 - 29 ปี",2.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"30 - 34 ปี",2.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"35 - 39 ปี",1.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"40 - 49 ปี",.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"50 - 59 ปี",.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,รวม,"60 ปีขึ้นไป",.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,ยอดรวม,1.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"15 - 19 ปี",7.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"20 - 24 ปี",6.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"25 - 29 ปี",2.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"30 - 34 ปี",2.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"35 - 39 ปี",1.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"40 - 49 ปี",.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"50 - 59 ปี",.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,ชาย,"60 ปีขึ้นไป",.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,ยอดรวม,1.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"15 - 19 ปี",9.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"20 - 24 ปี",7.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"25 - 29 ปี",3.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"30 - 34 ปี",2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"35 - 39 ปี",1.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"40 - 49 ปี",.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"50 - 59 ปี",.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",ทั่วประเทศ,หญิง,"60 ปีขึ้นไป",.29,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,ยอดรวม,2.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"15 - 19 ปี",8.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"20 - 24 ปี",8.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"25 - 29 ปี",3.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"30 - 34 ปี",3.27,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"35 - 39 ปี",1.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"40 - 49 ปี",1.63,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"50 - 59 ปี",1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,รวม,"60 ปีขึ้นไป",.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,ยอดรวม,2.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"15 - 19 ปี",7.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"20 - 24 ปี",8.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"25 - 29 ปี",2.61,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"30 - 34 ปี",3.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"35 - 39 ปี",2.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"40 - 49 ปี",1.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"50 - 59 ปี",1.77,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,ชาย,"60 ปีขึ้นไป",.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,หญิง,ยอดรวม,2.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,หญิง,"15 - 19 ปี",10.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,หญิง,"20 - 24 ปี",8.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาส 4",กรุงเทพมหานคร,หญิง,"25 - 29 ปี",3.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
